Latitude,Longitude,Time of Observation,Sea Surface Temperature,Latitude1,Longitude1
54.9,8.2,2016-07-15T06:00:00,62.8,54.9,8.075
51.4,2.0,2016-07-15T07:00:00,60.4,51.3,2.125
55.8,4.0,2016-07-15T07:00:00,57.7,55.8,3.8249999999999997
55.0,6.4,2016-07-15T07:00:00,59.2,54.9,6.375
55.1,6.5,2016-07-15T07:00:00,59.7,54.9,6.375
54.7,7.5,2016-07-15T07:00:00,59.9,54.9,7.225
53.9,7.5,2016-07-15T07:00:00,64.4,54.0,7.225
54.2,7.8,2016-07-15T07:00:00,61.7,54.0,8.075
54.2,7.9,2016-07-15T07:00:00,62.8,54.0,8.075
54.9,8.2,2016-07-15T07:00:00,62.8,54.9,8.075
51.4,2.0,2016-07-15T08:00:00,60.6,51.3,2.125
53.1,3.3,2016-07-15T08:00:00,59.7,53.1,2.9749999999999996
55.8,4.0,2016-07-15T08:00:00,58.6,55.8,3.8249999999999997
55.0,6.4,2016-07-15T08:00:00,59.2,54.9,6.375
55.0,6.5,2016-07-15T08:00:00,59.9,54.9,6.375
54.7,7.5,2016-07-15T08:00:00,60.1,54.9,7.225
54.2,7.8,2016-07-15T08:00:00,61.7,54.0,8.075
54.0,7.8,2016-07-15T08:00:00,64.8,54.0,8.075
54.2,7.9,2016-07-15T08:00:00,62.6,54.0,8.075
54.9,8.2,2016-07-15T08:00:00,62.8,54.9,8.075
58.4,1.9,2016-07-15T09:00:00,55.4,58.5,2.125
51.4,2.0,2016-07-15T09:00:00,60.8,51.3,2.125
53.1,3.1,2016-07-15T09:00:00,59.7,53.1,2.9749999999999996
56.5,3.2,2016-07-15T09:00:00,59.0,56.699999999999996,2.9749999999999996
55.8,3.9,2016-07-15T09:00:00,58.5,55.8,3.8249999999999997
53.1,4.2,2016-07-15T09:00:00,59.0,53.1,3.8249999999999997
55.0,6.4,2016-07-15T09:00:00,59.2,54.9,6.375
54.9,6.7,2016-07-15T09:00:00,60.4,54.9,6.375
54.7,7.5,2016-07-15T09:00:00,60.3,54.9,7.225
54.2,7.8,2016-07-15T09:00:00,61.5,54.0,8.075
54.2,7.9,2016-07-15T09:00:00,62.6,54.0,8.075
54.9,8.2,2016-07-15T09:00:00,62.8,54.9,8.075
51.4,2.0,2016-07-15T10:00:00,61.2,51.3,2.125
53.1,3.0,2016-07-15T10:00:00,59.9,53.1,2.9749999999999996
55.8,3.9,2016-07-15T10:00:00,58.1,55.8,3.8249999999999997
55.0,6.4,2016-07-15T10:00:00,59.7,54.9,6.375
54.7,6.8,2016-07-15T10:00:00,60.8,54.9,6.375
54.6,7.5,2016-07-15T10:00:00,59.9,54.9,7.225
54.2,7.8,2016-07-15T10:00:00,61.7,54.0,8.075
54.2,7.9,2016-07-15T10:00:00,62.2,54.0,8.075
54.9,8.2,2016-07-15T10:00:00,62.8,54.9,8.075
51.4,2.0,2016-07-15T11:00:00,61.3,51.3,2.125
53.1,2.8,2016-07-15T11:00:00,59.7,53.1,2.9749999999999996
55.8,4.0,2016-07-15T11:00:00,59.0,55.8,3.8249999999999997
55.0,6.4,2016-07-15T11:00:00,59.7,54.9,6.375
54.6,7.0,2016-07-15T11:00:00,60.6,54.9,7.225
54.6,7.5,2016-07-15T11:00:00,60.3,54.9,7.225
54.2,7.8,2016-07-15T11:00:00,61.7,54.0,8.075
54.2,7.9,2016-07-15T11:00:00,62.2,54.0,8.075
54.9,8.2,2016-07-15T11:00:00,62.8,54.9,8.075
58.4,1.9,2016-07-15T12:00:00,54.9,58.5,2.125
51.4,2.0,2016-07-15T12:00:00,61.9,51.3,2.125
51.6,2.2,2016-07-15T12:00:00,64.8,51.3,2.125
56.5,3.2,2016-07-15T12:00:00,59.2,56.699999999999996,2.9749999999999996
52.8,3.8,2016-07-15T12:00:00,60.8,53.1,3.8249999999999997
55.8,4.0,2016-07-15T12:00:00,59.2,55.8,3.8249999999999997
53.5,5.3,2016-07-15T12:00:00,64.4,53.1,5.5249999999999995
55.0,6.4,2016-07-15T12:00:00,60.1,54.9,6.375
54.5,7.1,2016-07-15T12:00:00,60.4,54.0,7.225
54.6,7.5,2016-07-15T12:00:00,60.4,54.9,7.225
54.2,7.8,2016-07-15T12:00:00,61.7,54.0,8.075
54.2,7.9,2016-07-15T12:00:00,62.4,54.0,8.075
54.9,8.2,2016-07-15T12:00:00,62.8,54.9,8.075
51.4,2.0,2016-07-15T13:00:00,62.1,51.3,2.125
53.1,2.4,2016-07-15T13:00:00,60.4,53.1,2.125
55.8,4.0,2016-07-15T13:00:00,59.7,55.8,3.8249999999999997
55.0,6.4,2016-07-15T13:00:00,59.9,54.9,6.375
54.4,7.3,2016-07-15T13:00:00,60.4,54.0,7.225
54.5,7.5,2016-07-15T13:00:00,60.8,54.0,7.225
54.2,7.8,2016-07-15T13:00:00,61.7,54.0,8.075
54.2,7.9,2016-07-15T13:00:00,62.4,54.0,8.075
54.0,8.1,2016-07-15T13:00:00,65.1,54.0,8.075
57.2,8.1,2016-07-15T13:00:00,60.8,56.699999999999996,8.075
54.9,8.2,2016-07-15T13:00:00,63.0,54.9,8.075
51.4,2.0,2016-07-15T14:00:00,61.9,51.3,2.125
53.1,2.1,2016-07-15T14:00:00,60.1,53.1,2.125
57.5,3.4,2016-07-15T14:00:00,57.2,57.6,2.9749999999999996
55.8,4.0,2016-07-15T14:00:00,60.3,55.8,3.8249999999999997
55.0,6.4,2016-07-15T14:00:00,60.4,54.9,6.375
54.3,7.5,2016-07-15T14:00:00,61.2,54.0,7.225
54.4,7.6,2016-07-15T14:00:00,61.9,54.0,7.225
54.2,7.8,2016-07-15T14:00:00,61.7,54.0,8.075
54.2,7.9,2016-07-15T14:00:00,62.4,54.0,8.075
54.9,8.2,2016-07-15T14:00:00,62.8,54.9,8.075
53.1,1.9,2016-07-15T15:00:00,60.4,53.1,2.125
58.4,1.9,2016-07-15T15:00:00,55.6,58.5,2.125
51.4,2.0,2016-07-15T15:00:00,61.7,51.3,2.125
56.5,3.2,2016-07-15T15:00:00,59.2,56.699999999999996,2.9749999999999996
55.8,4.0,2016-07-15T15:00:00,61.5,55.8,3.8249999999999997
55.0,6.4,2016-07-15T15:00:00,60.8,54.9,6.375
54.2,7.8,2016-07-15T15:00:00,61.7,54.0,8.075
54.2,7.8,2016-07-15T15:00:00,61.9,54.0,8.075
54.3,7.8,2016-07-15T15:00:00,62.4,54.0,8.075
54.2,7.9,2016-07-15T15:00:00,62.4,54.0,8.075
54.9,8.2,2016-07-15T15:00:00,62.8,54.9,8.075
53.3,1.9,2016-07-15T16:00:00,59.2,53.1,2.125
51.4,2.0,2016-07-15T16:00:00,61.3,51.3,2.125
55.7,4.2,2016-07-15T16:00:00,60.6,55.8,3.8249999999999997
55.0,6.4,2016-07-15T16:00:00,60.4,54.9,6.375
56.5,7.2,2016-07-15T16:00:00,59.0,56.699999999999996,7.225
54.2,7.9,2016-07-15T16:00:00,62.1,54.0,8.075
54.2,7.9,2016-07-15T16:00:00,62.2,54.0,8.075
54.2,7.9,2016-07-15T16:00:00,62.2,54.0,8.075
54.9,8.2,2016-07-15T16:00:00,62.8,54.9,8.075
51.4,2.0,2016-07-15T17:00:00,61.3,51.3,2.125
53.4,2.0,2016-07-15T17:00:00,59.2,53.1,2.125
55.7,4.3,2016-07-15T17:00:00,58.8,55.8,4.675
55.0,6.4,2016-07-15T17:00:00,60.1,54.9,6.375
54.2,7.9,2016-07-15T17:00:00,62.4,54.0,8.075
54.2,7.9,2016-07-15T17:00:00,62.2,54.0,8.075
54.2,8.0,2016-07-15T17:00:00,62.6,54.0,8.075
54.9,8.2,2016-07-15T17:00:00,62.8,54.9,8.075
50.8,1.0,2016-07-15T17:00:00,64.2,50.4,1.275
51.4,2.0,2016-07-15T18:00:00,61.2,51.3,2.125
53.6,2.2,2016-07-15T18:00:00,58.8,53.1,2.125
56.5,3.2,2016-07-15T18:00:00,59.2,56.699999999999996,2.9749999999999996
55.7,4.3,2016-07-15T18:00:00,59.0,55.8,4.675
55.0,6.4,2016-07-15T18:00:00,59.9,54.9,6.375
54.2,7.8,2016-07-15T18:00:00,62.4,54.0,8.075
54.2,7.9,2016-07-15T18:00:00,62.6,54.0,8.075
54.2,7.9,2016-07-15T18:00:00,62.2,54.0,8.075
54.2,8.0,2016-07-15T18:00:00,63.0,54.0,8.075
54.9,8.2,2016-07-15T18:00:00,62.6,54.9,8.075
51.4,2.0,2016-07-15T19:00:00,61.2,51.3,2.125
53.6,2.2,2016-07-15T19:00:00,58.8,53.1,2.125
55.6,4.6,2016-07-15T19:00:00,57.4,55.8,4.675
55.0,6.4,2016-07-15T19:00:00,59.7,54.9,6.375
55.9,6.4,2016-07-15T19:00:00,59.9,55.8,6.375
54.2,7.8,2016-07-15T19:00:00,62.4,54.0,8.075
54.2,7.8,2016-07-15T19:00:00,62.8,54.0,8.075
54.2,7.9,2016-07-15T19:00:00,62.6,54.0,8.075
54.2,8.0,2016-07-15T19:00:00,63.0,54.0,8.075
54.9,8.2,2016-07-15T19:00:00,62.6,54.9,8.075
51.2,1.8,2016-07-15T20:00:00,61.7,51.3,2.125
51.4,2.0,2016-07-15T20:00:00,61.2,51.3,2.125
53.6,2.2,2016-07-15T20:00:00,59.2,53.1,2.125
55.4,4.8,2016-07-15T20:00:00,59.2,54.9,4.675
55.8,6.2,2016-07-15T20:00:00,59.9,55.8,6.375
55.0,6.4,2016-07-15T20:00:00,59.9,54.9,6.375
54.3,7.7,2016-07-15T20:00:00,62.6,54.0,8.075
54.2,7.9,2016-07-15T20:00:00,62.4,54.0,8.075
54.2,8.0,2016-07-15T20:00:00,63.0,54.0,8.075
54.9,8.2,2016-07-15T20:00:00,62.6,54.9,8.075
50.8,1.0,2016-07-15T20:00:00,57.2,50.4,1.275
51.2,1.8,2016-07-15T21:00:00,61.7,51.3,2.125
51.3,1.8,2016-07-15T21:00:00,60.8,51.3,2.125
51.4,2.0,2016-07-15T21:00:00,61.0,51.3,2.125
53.6,2.2,2016-07-15T21:00:00,59.2,53.1,2.125
56.5,3.2,2016-07-15T21:00:00,59.2,56.699999999999996,2.9749999999999996
55.3,5.1,2016-07-15T21:00:00,58.3,54.9,4.675
55.5,5.8,2016-07-15T21:00:00,59.9,55.8,5.5249999999999995
55.0,6.4,2016-07-15T21:00:00,59.7,54.9,6.375
54.3,7.6,2016-07-15T21:00:00,62.4,54.0,7.225
54.2,7.9,2016-07-15T21:00:00,62.4,54.0,8.075
54.2,8.0,2016-07-15T21:00:00,63.0,54.0,8.075
54.9,8.2,2016-07-15T21:00:00,62.8,54.9,8.075
54.0,8.2,2016-07-15T21:00:00,63.3,54.0,8.075
51.2,1.8,2016-07-15T22:00:00,61.3,51.3,2.125
51.4,2.0,2016-07-15T22:00:00,60.8,51.3,2.125
53.6,2.1,2016-07-15T22:00:00,58.8,53.1,2.125
55.2,5.3,2016-07-15T22:00:00,58.3,54.9,5.5249999999999995
55.0,6.4,2016-07-15T22:00:00,59.9,54.9,6.375
54.4,7.5,2016-07-15T22:00:00,61.2,54.0,7.225
54.2,7.8,2016-07-15T22:00:00,62.2,54.0,8.075
54.2,7.9,2016-07-15T22:00:00,62.6,54.0,8.075
54.2,8.0,2016-07-15T22:00:00,62.6,54.0,8.075
54.0,8.2,2016-07-15T22:00:00,63.5,54.0,8.075
54.0,8.2,2016-07-15T22:00:00,63.9,54.0,8.075
50.8,1.0,2016-07-15T22:00:00,57.0,50.4,1.275
51.4,2.0,2016-07-15T23:00:00,60.8,51.3,2.125
53.6,2.1,2016-07-15T23:00:00,58.8,53.1,2.125
55.1,5.3,2016-07-15T23:00:00,59.0,54.9,5.5249999999999995
55.1,5.5,2016-07-15T23:00:00,58.8,54.9,5.5249999999999995
55.0,6.4,2016-07-15T23:00:00,60.3,54.9,6.375
54.5,7.4,2016-07-15T23:00:00,60.8,54.0,7.225
54.2,7.8,2016-07-15T23:00:00,62.1,54.0,8.075
54.0,7.8,2016-07-15T23:00:00,63.0,54.0,8.075
54.2,7.9,2016-07-15T23:00:00,62.6,54.0,8.075
54.2,8.0,2016-07-15T23:00:00,62.4,54.0,8.075
54.9,8.2,2016-07-15T23:00:00,62.6,54.9,8.075
54.0,8.2,2016-07-15T23:00:00,63.5,54.0,8.075
50.9,1.1,2016-07-16T00:00:00,60.8,50.4,1.275
51.4,2.0,2016-07-16T00:00:00,60.8,51.3,2.125
53.6,2.2,2016-07-16T00:00:00,58.8,53.1,2.125
56.5,3.2,2016-07-16T00:00:00,59.2,56.699999999999996,2.9749999999999996
52.7,3.6,2016-07-16T00:00:00,59.0,52.199999999999996,3.8249999999999997
55.0,5.8,2016-07-16T00:00:00,58.3,54.9,5.5249999999999995
55.0,6.4,2016-07-16T00:00:00,60.1,54.9,6.375
54.5,7.3,2016-07-16T00:00:00,60.6,54.0,7.225
54.0,7.3,2016-07-16T00:00:00,62.6,54.0,7.225
54.2,7.8,2016-07-16T00:00:00,61.9,54.0,8.075
54.2,7.9,2016-07-16T00:00:00,62.6,54.0,8.075
54.2,8.0,2016-07-16T00:00:00,62.4,54.0,8.075
54.9,8.2,2016-07-16T00:00:00,62.6,54.9,8.075
54.0,8.2,2016-07-16T00:00:00,63.5,54.0,8.075
51.4,2.0,2016-07-16T01:00:00,60.6,51.3,2.125
53.6,2.2,2016-07-16T01:00:00,59.0,53.1,2.125
54.8,5.0,2016-07-16T01:00:00,59.0,54.9,4.675
54.9,6.0,2016-07-16T01:00:00,59.9,54.9,6.375
55.0,6.4,2016-07-16T01:00:00,60.3,54.9,6.375
53.9,6.9,2016-07-16T01:00:00,63.0,54.0,7.225
54.6,7.2,2016-07-16T01:00:00,60.8,54.9,7.225
54.2,7.8,2016-07-16T01:00:00,61.9,54.0,8.075
54.2,7.9,2016-07-16T01:00:00,62.6,54.0,8.075
54.2,8.0,2016-07-16T01:00:00,62.6,54.0,8.075
54.0,8.2,2016-07-16T01:00:00,63.7,54.0,8.075
51.2,1.8,2016-07-16T02:00:00,61.3,51.3,2.125
51.4,2.0,2016-07-16T02:00:00,60.6,51.3,2.125
53.6,2.1,2016-07-16T02:00:00,59.2,53.1,2.125
54.7,6.3,2016-07-16T02:00:00,61.0,54.9,6.375
55.0,6.4,2016-07-16T02:00:00,60.3,54.9,6.375
53.8,6.4,2016-07-16T02:00:00,63.0,54.0,6.375
54.6,7.1,2016-07-16T02:00:00,60.4,54.9,7.225
54.2,7.8,2016-07-16T02:00:00,61.7,54.0,8.075
54.2,7.9,2016-07-16T02:00:00,62.6,54.0,8.075
54.2,8.0,2016-07-16T02:00:00,62.4,54.0,8.075
54.9,8.2,2016-07-16T02:00:00,62.6,54.9,8.075
54.0,8.2,2016-07-16T02:00:00,63.0,54.0,8.075
51.2,1.8,2016-07-16T03:00:00,61.3,51.3,2.125
51.4,2.0,2016-07-16T03:00:00,60.6,51.3,2.125
53.6,2.2,2016-07-16T03:00:00,58.6,53.1,2.125
56.5,3.2,2016-07-16T03:00:00,59.2,56.699999999999996,2.9749999999999996
54.8,4.1,2016-07-16T03:00:00,60.8,54.9,3.8249999999999997
53.7,6.0,2016-07-16T03:00:00,62.4,54.0,6.375
55.0,6.4,2016-07-16T03:00:00,60.1,54.9,6.375
54.6,6.5,2016-07-16T03:00:00,61.3,54.9,6.375
54.7,7.0,2016-07-16T03:00:00,61.0,54.9,7.225
54.2,7.8,2016-07-16T03:00:00,61.9,54.0,8.075
54.2,7.9,2016-07-16T03:00:00,62.6,54.0,8.075
54.2,8.0,2016-07-16T03:00:00,62.6,54.0,8.075
54.0,8.2,2016-07-16T03:00:00,63.0,54.0,8.075
51.2,1.8,2016-07-16T04:00:00,61.3,51.3,2.125
51.4,2.0,2016-07-16T04:00:00,60.6,51.3,2.125
54.1,4.4,2016-07-16T04:00:00,60.1,54.0,4.675
53.7,5.6,2016-07-16T04:00:00,63.0,54.0,5.5249999999999995
55.0,6.4,2016-07-16T04:00:00,59.9,54.9,6.375
54.5,6.8,2016-07-16T04:00:00,62.1,54.0,6.375
54.7,6.8,2016-07-16T04:00:00,61.2,54.9,6.375
54.2,7.8,2016-07-16T04:00:00,61.9,54.0,8.075
54.2,7.9,2016-07-16T04:00:00,62.4,54.0,8.075
54.2,8.0,2016-07-16T04:00:00,62.6,54.0,8.075
54.0,8.2,2016-07-16T04:00:00,63.5,54.0,8.075
51.4,2.0,2016-07-16T05:00:00,60.6,51.3,2.125
53.6,2.4,2016-07-16T05:00:00,59.0,53.1,2.125
53.6,5.3,2016-07-16T05:00:00,62.4,53.1,5.5249999999999995
54.8,6.7,2016-07-16T05:00:00,61.0,54.9,6.375
54.4,7.1,2016-07-16T05:00:00,61.7,54.0,7.225
54.2,7.8,2016-07-16T05:00:00,61.9,54.0,8.075
54.2,7.9,2016-07-16T05:00:00,62.2,54.0,8.075
54.2,8.0,2016-07-16T05:00:00,62.6,54.0,8.075
54.5,0.9,2016-07-16T06:00:00,60.1,54.0,1.275
58.4,1.9,2016-07-16T06:00:00,54.5,58.5,2.125
51.4,2.0,2016-07-16T06:00:00,60.6,51.3,2.125
53.6,2.7,2016-07-16T06:00:00,59.4,53.1,2.9749999999999996
56.5,3.2,2016-07-16T06:00:00,59.2,56.699999999999996,2.9749999999999996
53.7,3.8,2016-07-16T06:00:00,60.1,54.0,3.8249999999999997
53.5,4.9,2016-07-16T06:00:00,61.5,53.1,4.675
54.9,6.6,2016-07-16T06:00:00,61.2,54.9,6.375
54.3,7.4,2016-07-16T06:00:00,62.2,54.0,7.225
56.9,7.6,2016-07-16T06:00:00,59.9,56.699999999999996,7.225
54.2,7.9,2016-07-16T06:00:00,62.1,54.0,8.075
54.2,8.0,2016-07-16T06:00:00,62.4,54.0,8.075
54.9,8.2,2016-07-16T06:00:00,62.6,54.9,8.075
51.2,1.8,2016-07-16T07:00:00,61.3,51.3,2.125
51.4,2.0,2016-07-16T07:00:00,60.8,51.3,2.125
53.6,2.9,2016-07-16T07:00:00,59.7,53.1,2.9749999999999996
53.4,4.5,2016-07-16T07:00:00,61.2,53.1,4.675
55.0,6.4,2016-07-16T07:00:00,61.0,54.9,6.375
54.1,7.6,2016-07-16T07:00:00,61.9,54.0,7.225
54.2,7.8,2016-07-16T07:00:00,62.2,54.0,8.075
54.2,7.9,2016-07-16T07:00:00,62.1,54.0,8.075
54.2,8.0,2016-07-16T07:00:00,62.4,54.0,8.075
54.9,8.2,2016-07-16T07:00:00,62.6,54.9,8.075
54.0,8.2,2016-07-16T07:00:00,63.1,54.0,8.075
51.2,1.8,2016-07-16T08:00:00,61.3,51.3,2.125
51.4,2.0,2016-07-16T08:00:00,60.8,51.3,2.125
53.6,3.0,2016-07-16T08:00:00,59.5,53.1,2.9749999999999996
53.1,4.4,2016-07-16T08:00:00,63.0,53.1,4.675
55.0,6.4,2016-07-16T08:00:00,60.4,54.9,6.375
54.1,7.9,2016-07-16T08:00:00,61.9,54.0,8.075
54.0,7.9,2016-07-16T08:00:00,62.2,54.0,8.075
54.2,8.0,2016-07-16T08:00:00,62.8,54.0,8.075
54.9,8.2,2016-07-16T08:00:00,62.6,54.9,8.075
54.0,8.2,2016-07-16T08:00:00,63.0,54.0,8.075
54.9,0.2,2016-07-16T09:00:00,64.4,54.9,0.425
58.4,1.9,2016-07-16T09:00:00,55.8,58.5,2.125
51.4,2.0,2016-07-16T09:00:00,61.0,51.3,2.125
53.6,3.0,2016-07-16T09:00:00,59.7,53.1,2.9749999999999996
56.5,3.2,2016-07-16T09:00:00,59.4,56.699999999999996,2.9749999999999996
53.2,3.4,2016-07-16T09:00:00,61.2,53.1,2.9749999999999996
55.0,6.4,2016-07-16T09:00:00,59.7,54.9,6.375
55.0,6.4,2016-07-16T09:00:00,60.4,54.9,6.375
54.2,7.8,2016-07-16T09:00:00,62.2,54.0,8.075
54.0,7.9,2016-07-16T09:00:00,63.0,54.0,8.075
54.2,8.0,2016-07-16T09:00:00,62.6,54.0,8.075
54.0,8.2,2016-07-16T09:00:00,63.3,54.0,8.075
54.0,8.2,2016-07-16T09:00:00,64.2,54.0,8.075
53.8,8.2,2016-07-16T09:00:00,62.1,54.0,8.075
51.4,2.0,2016-07-16T10:00:00,61.2,51.3,2.125
53.6,3.2,2016-07-16T10:00:00,59.4,53.1,2.9749999999999996
55.0,6.4,2016-07-16T10:00:00,59.7,54.9,6.375
55.0,6.4,2016-07-16T10:00:00,60.6,54.9,6.375
54.2,7.8,2016-07-16T10:00:00,62.2,54.0,8.075
53.9,7.8,2016-07-16T10:00:00,62.1,54.0,8.075
54.2,7.9,2016-07-16T10:00:00,61.9,54.0,8.075
53.8,8.1,2016-07-16T10:00:00,63.1,54.0,8.075
54.9,8.2,2016-07-16T10:00:00,62.6,54.9,8.075
54.0,8.2,2016-07-16T10:00:00,63.1,54.0,8.075
51.4,2.0,2016-07-16T11:00:00,61.2,51.3,2.125
52.7,3.1,2016-07-16T11:00:00,60.8,52.199999999999996,2.9749999999999996
53.6,3.5,2016-07-16T11:00:00,60.1,53.1,3.8249999999999997
52.4,3.8,2016-07-16T11:00:00,62.4,52.199999999999996,3.8249999999999997
55.0,6.4,2016-07-16T11:00:00,59.5,54.9,6.375
55.0,6.4,2016-07-16T11:00:00,61.0,54.9,6.375
54.0,7.6,2016-07-16T11:00:00,61.2,54.0,7.225
54.2,7.8,2016-07-16T11:00:00,62.4,54.0,8.075
54.2,8.0,2016-07-16T11:00:00,62.1,54.0,8.075
54.9,8.2,2016-07-16T11:00:00,62.6,54.9,8.075
54.0,8.2,2016-07-16T11:00:00,63.1,54.0,8.075
58.4,1.9,2016-07-16T12:00:00,55.4,58.5,2.125
51.4,2.0,2016-07-16T12:00:00,61.2,51.3,2.125
56.5,3.2,2016-07-16T12:00:00,59.4,56.699999999999996,2.9749999999999996
53.6,3.8,2016-07-16T12:00:00,60.3,53.1,3.8249999999999997
52.2,3.8,2016-07-16T12:00:00,62.6,52.199999999999996,3.8249999999999997
55.5,6.1,2016-07-16T12:00:00,59.4,55.8,6.375
55.0,6.4,2016-07-16T12:00:00,60.4,54.9,6.375
55.0,6.4,2016-07-16T12:00:00,61.2,54.9,6.375
54.0,7.3,2016-07-16T12:00:00,61.2,54.0,7.225
54.2,7.8,2016-07-16T12:00:00,62.2,54.0,8.075
54.2,7.9,2016-07-16T12:00:00,62.1,54.0,8.075
54.9,8.2,2016-07-16T12:00:00,62.8,54.9,8.075
54.0,8.2,2016-07-16T12:00:00,63.0,54.0,8.075
50.8,1.0,2016-07-16T12:00:00,58.8,50.4,1.275
51.2,1.8,2016-07-16T13:00:00,61.9,51.3,2.125
51.4,2.0,2016-07-16T13:00:00,61.3,51.3,2.125
52.4,2.8,2016-07-16T13:00:00,60.8,52.199999999999996,2.9749999999999996
52.0,3.9,2016-07-16T13:00:00,63.9,52.199999999999996,3.8249999999999997
53.7,4.0,2016-07-16T13:00:00,60.4,54.0,3.8249999999999997
55.0,6.4,2016-07-16T13:00:00,64.2,54.9,6.375
55.0,6.4,2016-07-16T13:00:00,61.3,54.9,6.375
53.9,7.0,2016-07-16T13:00:00,61.2,54.0,7.225
54.2,7.8,2016-07-16T13:00:00,62.4,54.0,8.075
54.2,7.9,2016-07-16T13:00:00,62.2,54.0,8.075
54.9,8.2,2016-07-16T13:00:00,62.8,54.9,8.075
53.9,1.0,2016-07-16T14:00:00,58.3,54.0,1.275
51.4,2.0,2016-07-16T14:00:00,61.5,51.3,2.125
52.7,3.1,2016-07-16T14:00:00,60.8,52.199999999999996,2.9749999999999996
51.9,4.2,2016-07-16T14:00:00,69.3,52.199999999999996,3.8249999999999997
53.8,4.3,2016-07-16T14:00:00,60.6,54.0,4.675
55.0,6.4,2016-07-16T14:00:00,66.6,54.9,6.375
55.0,6.4,2016-07-16T14:00:00,61.3,54.9,6.375
53.9,6.7,2016-07-16T14:00:00,61.2,54.0,6.375
54.2,7.8,2016-07-16T14:00:00,62.4,54.0,8.075
54.2,8.0,2016-07-16T14:00:00,62.2,54.0,8.075
54.9,8.2,2016-07-16T14:00:00,63.0,54.9,8.075
54.0,8.2,2016-07-16T14:00:00,63.7,54.0,8.075
50.8,1.0,2016-07-16T14:00:00,58.8,50.4,1.275
56.5,1.0,2016-07-16T14:00:00,60.8,56.699999999999996,1.275
58.4,1.9,2016-07-16T15:00:00,55.2,58.5,2.125
51.4,2.0,2016-07-16T15:00:00,61.7,51.3,2.125
56.5,3.2,2016-07-16T15:00:00,59.5,56.699999999999996,2.9749999999999996
51.9,4.4,2016-07-16T15:00:00,69.6,52.199999999999996,4.675
53.9,4.5,2016-07-16T15:00:00,60.8,54.0,4.675
55.0,6.4,2016-07-16T15:00:00,60.1,54.9,6.375
55.0,6.4,2016-07-16T15:00:00,61.5,54.9,6.375
53.8,6.4,2016-07-16T15:00:00,61.2,54.0,6.375
54.2,7.8,2016-07-16T15:00:00,62.2,54.0,8.075
54.2,8.0,2016-07-16T15:00:00,62.2,54.0,8.075
54.9,8.2,2016-07-16T15:00:00,63.0,54.9,8.075
54.0,8.2,2016-07-16T15:00:00,63.5,54.0,8.075
51.4,2.0,2016-07-16T16:00:00,61.5,51.3,2.125
54.0,4.6,2016-07-16T16:00:00,60.6,54.0,4.675
53.8,6.1,2016-07-16T16:00:00,60.6,54.0,6.375
55.0,6.4,2016-07-16T16:00:00,60.4,54.9,6.375
55.0,6.4,2016-07-16T16:00:00,61.5,54.9,6.375
54.2,7.8,2016-07-16T16:00:00,62.2,54.0,8.075
54.2,8.0,2016-07-16T16:00:00,62.4,54.0,8.075
54.9,8.2,2016-07-16T16:00:00,63.0,54.9,8.075
54.0,8.2,2016-07-16T16:00:00,63.9,54.0,8.075
51.2,1.8,2016-07-16T17:00:00,62.2,51.3,2.125
51.4,2.0,2016-07-16T17:00:00,61.3,51.3,2.125
54.1,4.8,2016-07-16T17:00:00,60.4,54.0,4.675
53.7,5.9,2016-07-16T17:00:00,61.2,54.0,5.5249999999999995
55.0,6.4,2016-07-16T17:00:00,60.6,54.9,6.375
55.0,6.4,2016-07-16T17:00:00,61.7,54.9,6.375
54.2,7.8,2016-07-16T17:00:00,62.6,54.0,8.075
54.2,8.0,2016-07-16T17:00:00,62.8,54.0,8.075
54.9,8.2,2016-07-16T17:00:00,63.0,54.9,8.075
54.0,8.2,2016-07-16T17:00:00,63.1,54.0,8.075
50.8,1.0,2016-07-16T17:00:00,66.0,50.4,1.275
51.2,1.8,2016-07-16T18:00:00,62.1,51.3,2.125
51.4,2.0,2016-07-16T18:00:00,61.5,51.3,2.125
56.5,3.2,2016-07-16T18:00:00,59.4,56.699999999999996,2.9749999999999996
54.2,5.1,2016-07-16T18:00:00,59.9,54.0,4.675
53.7,5.6,2016-07-16T18:00:00,60.8,54.0,5.5249999999999995
54.9,6.5,2016-07-16T18:00:00,61.5,54.9,6.375
54.2,7.8,2016-07-16T18:00:00,62.6,54.0,8.075
54.2,8.0,2016-07-16T18:00:00,62.8,54.0,8.075
54.9,8.2,2016-07-16T18:00:00,63.0,54.9,8.075
51.0,1.3,2016-07-16T19:00:00,61.9,51.3,1.275
51.4,2.0,2016-07-16T19:00:00,61.5,51.3,2.125
51.7,2.2,2016-07-16T19:00:00,60.8,51.3,2.125
54.3,5.3,2016-07-16T19:00:00,59.9,54.0,5.5249999999999995
53.6,5.3,2016-07-16T19:00:00,60.8,53.1,5.5249999999999995
55.0,6.4,2016-07-16T19:00:00,59.5,54.9,6.375
54.7,6.7,2016-07-16T19:00:00,61.9,54.9,6.375
54.2,7.8,2016-07-16T19:00:00,62.4,54.0,8.075
54.2,7.9,2016-07-16T19:00:00,63.0,54.0,8.075
54.0,8.2,2016-07-16T19:00:00,62.8,54.0,8.075
51.2,1.8,2016-07-16T20:00:00,62.1,51.3,2.125
